id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1303732283120193537,kpmg,2020-09-09,16:29:33,We're proud to work with @Enactus and our commitment to lifelong learning. Watch the #EnactusWorldCup Opening Ceremony message from KPMG Global Chairman and CEO @BillThomas_KPMG. #WeAllWin  https://t.co/VcJHbxn4JK,267939430,+0000,"[{'screen_name': 'enactus', 'name': 'enactus', 'id': '821516286'}, {'screen_name': 'billthomas_kpmg', 'name': 'bill thomas', 'id': '841710853309132801'}]","['enactusworldcup', 'weallwin']",0,35
1303347542344847361,kpmg,2020-09-08,15:00:43,"In an age of upheaval, this blog shows how a digital mindset can help you redefine your #HR for now and the future. Read more:  https://t.co/72eL4KS6qR  https://t.co/Nbv9ENpKXz",267939430,+0000,[],['hr'],0,12
1303037324356390915,kpmg,2020-09-07,18:28:02,Banks must re-evaluate their operating models and embrace the digital economy to emerge from COVID-19 stronger than before. Register for our webcast to explore the New Reality for Banks.  https://t.co/v6upt5Kvdp  https://t.co/Vqa0XPWNtk,267939430,+0000,[],[],0,24
1301535603360772097,kpmg,2020-09-03,15:00:43,"How you can connect your #HR from end to end, make everyone an innovator, adopt a growth mindset and more. Find out how in this new blog.  https://t.co/72eL4KS6qR  https://t.co/OZfCaxtcBy",267939430,+0000,[],['hr'],1,18
1301521591252246529,kpmg,2020-09-03,14:05:03,Global #fintech investments cooled down in the first half of 2020 – but venture capital remains strong with potential ahead. Read more in the latest Pulse of Fintech report:  https://t.co/OxCkcb8G5Z  https://t.co/YHwAcjWA13,267939430,+0000,[],['fintech'],1,12
1301224634726182912,kpmg,2020-09-02,18:25:03,The banking industry is being shaped by six trends now pivotal for their success in a COVID-19 world and beyond. Join our webcast to explore what the new reality will look like for #banks.   https://t.co/v6upt5Kvdp  https://t.co/ROBKZJIyXi,267939430,+0000,[],['banks'],1,22
1301150457084211203,kpmg,2020-09-02,13:30:17,We're thrilled to officially announce Team Navacharitam from @KPMGIndia as this year's winner of KPMG's Ideation Challenge! Congrats to all 17 teams for all your hard work and brilliant ideas.   https://t.co/r6metTUNcH #KPMGIC  https://t.co/HmFINJNZJg,267939430,+0000,"[{'screen_name': 'kpmgindia', 'name': 'kpmg india', 'id': '237572296'}]",['kpmgic'],0,9
1300818954986893313,kpmg,2020-09-01,15:33:01,How has COVID-19 impacted #fintech investments around the world? Find out in our latest Pulse of Fintech H1’20 report:  https://t.co/mpq7XBGdhQ #fintechpulse,267939430,+0000,[],"['fintech', 'fintechpulse']",1,19
1300795688033431554,kpmg,2020-09-01,14:00:34,How did COVID-19 affect European banks’ loan books in their 2020 half-year reports?  https://t.co/t65vk6jP6K #IFRS9 #coronavirus,267939430,+0000,[],"['ifrs9', 'coronavirus']",0,6
1300780603789500417,kpmg,2020-09-01,13:00:37,Making sense of the critical ways business leaders can prepare for successful adoption of emerging technologies. Read more in our report:  https://t.co/eJL0ASwhBH,267939430,+0000,[],[],0,11
1300494560292896773,kpmg,2020-08-31,18:03:59,We surveyed senior executives from major businesses to obtain a global perspective of how they are assessing and managing third parties. Read more:  https://t.co/Xa3CQp34HN,267939430,+0000,[],[],0,11
1300469037558902785,kpmg,2020-08-31,16:22:34,"According to CEOs, the spark for future growth is talent. Gary Reader, KPMG International Global Head of Clients &amp; Markets, speaks on the changing landscape of business. #CEOoutlook  https://t.co/YwPonoUeV5",267939430,+0000,[],['ceooutlook'],0,15
1300448449595400192,kpmg,2020-08-31,15:00:46,See how a new #HR mindset could help your business outperform competitors. Find out how to achieve digital maturity in this blog.  https://t.co/72eL4KS6qR  https://t.co/mzCCk1d657,267939430,+0000,[],['hr'],0,18
1299436381366820865,kpmg,2020-08-28,19:59:10,"To maintain the trust of employees, customers and communities, CEOs must demonstrate that they live and breathe their organization’s purpose. Stay tuned for the full #CEOoutlook report next month.  https://t.co/6FwxX5VdCf  https://t.co/LZQfJ01mHQ",267939430,+0000,[],['ceooutlook'],0,17
1299368426654371841,kpmg,2020-08-28,15:29:08,"Digital transformation to future proof business. Mark Goodburn, KPMG International Global Head of Advisory shares his thoughts on accelerating digital during the pandemic. #CEOoutlook  https://t.co/hTk7UEs4oO",267939430,+0000,[],['ceooutlook'],0,11
1299051046766075904,kpmg,2020-08-27,18:27:59,"As CEOs accelerate digital transformation, they're also aware of the people who have to deliver - their employees. CEOs see the pandemic as an opportunity to rethink the way we work. Learn more in the executive summary #CEOoutlook  https://t.co/6FwxX5VdCf  https://t.co/DwVH3Df3vE",267939430,+0000,[],['ceooutlook'],0,23
